from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246109524611754+1785845+0,246109524611754+1785205+0,1,
124,124,,,246101124610283+1785845+0,246101124610283+1785673+0,1,
124,124,,,246101124610281+1785851+0,246101124610281+1785221+0,1,
124,124,,,246101124610282+1785851+0,246101124610282+1785685+0,1,
124,124,,,246106724610841+1785851+0,246106724610841+1785685+0,1,
124,124,,,246109524611752+1785851+0,246109524611752+1785685+0,1,
124,124,,,246109524611754+1785851+0,246109524611754+1785685+0,1,
124,124,,,246103224610412+1785852+0,246103224610412+1785222+0,1,
124,124,,,246103224610412+1785852+0,246103224610412+1785687+0,1,
124,124,,,246101524611765+1785853+0,246101524611765+1785220+0,1,
124,124,,,246095924610015+1785854+0,246095924610015+1785689+0,1,
124,124,,,246096224610002+1785855+0,246096224610002+1785690+0,1,
124,124,,,246096224610003+1785855+0,246096224610003+1785690+0,1,
124,124,,,246101124610284+1785855+0,246101124610284+1785690+0,1,
124,124,,,246104624610562+1785855+0,246104624610562+1785690+0,1,
124,124,,,246106124610633+1785855+0,246106124610633+1785690+0,1,
124,124,,,246106724610844+1785855+0,246106724610844+1785690+0,1,
124,124,,,246108924610914+1785855+0,246108924610914+1785690+0,1,
124,124,,,246103224610411+1785856+0,246103224610411+1785691+0,1,
124,124,,,246101524611765+1785857+0,246101524611765+1785692+0,1,
124,124,,,246096224610002+1785861+0,246096224610002+1784864+0,1,
124,124,,,246106124610634+1785861+0,246106124610634+1784864+0,1,
124,124,,,246106724610842+1785861+0,246106724610842+1784864+0,1,
124,124,,,246101124610281+1785861+0,246101124610281+1785321+0,1,
124,124,,,246106724610843+1785861+0,246106724610843+1785321+0,1,
124,124,,,246108924610912+1785861+0,246108924610912+1785321+0,1,
124,124,,,246106024610656+1788849+0,246106024610656+1788153+0,1,
124,124,,,246108824610931+1788849+0,246108824610931+1788153+0,1,
124,124,,,246110024611776+1788849+0,246110024611776+1788496+0,1,
124,124,,,246100324610077+1788850+0,246100324610077+1788154+0,1,
124,124,,,246100324610074+1788850+0,246100324610074+1788497+0,1,
124,124,,,246096124609897+1788856+0,246096124609897+1788506+0,1,
124,124,,,246099524610026+1788857+0,246099524610026+1788165+0,1,
124,124,,,246108824610931+1788857+0,246108824610931+1788507+0,1,
124,124,,,246108824610936+1788857+0,246108824610936+1788507+0,1,
124,124,,,246103524610444+1788869+0,246103524610444+1788177+0,1,
124,124,,,246096024609886+1788875+0,246096024609886+1788187+0,1,
124,124,,,246096124609897+1788876+0,246096124609897+1788536+0,1,
124,124,,,246103524610446+1788877+0,246103524610446+1788189+0,1,
124,124,,,246108824610931+1788877+0,246108824610931+1788189+0,1,
124,124,,,246105124610586+1788877+0,246105124610586+1788537+0,1,
124,124,,,246100324610077+1788878+0,246100324610077+1788190+0,1,
124,124,,,246101624610306+1788890+0,246101624610306+1788558+0,1,
124,124,,,246106024610651+1788890+0,246106024610651+1788558+0,1,
124,124,,,246100324610077+1788891+0,246100324610077+1788559+0,1,
124,124,,,246106024610651+1788898+0,246106024610651+1788574+0,1,
124,124,,,246106024610656+1788898+0,246106024610656+1788574+0,1,
124,124,,,246100324610074+1788899+0,246100324610074+1788575+0,1,
124,124,,,246101024611717+1788899+0,246101024611717+1788575+0,1,
124,124,,,246096124609897+1788905+0,246096124609897+1788236+0,1,
124,124,,,246100824610095+1788906+0,246100824610095+1788590+0,1,
124,124,,,246100824610096+1788906+0,246100824610096+1788590+0,1,
124,124,,,246110024611776+1788906+0,246110024611776+1788590+0,1,
124,124,,,246100824610096+1788918+0,246100824610096+1788259+0,1,
124,124,,,246099624609967+1788919+0,246099624609967+1788260+0,1,
124,124,,,246099624609967+1788919+0,246099624609967+1788612+0,1,
124,124,,,246096124609897+1788925+0,246096124609897+1788626+0,1,
124,124,,,246106024610651+1788926+0,246106024610651+1788275+0,1,
124,124,,,246106024610656+1788926+0,246106024610656+1788275+0,1,
124,124,,,246107224610866+1788926+0,246107224610866+1788275+0,1,
124,124,,,246108824610931+1788926+0,246108824610931+1788275+0,1,
124,124,,,246101024611717+1788927+0,246101024611717+1788276+0,1,
124,124,,,246100324610077+1788927+0,246100324610077+1788628+0,1,
124,124,,,246107224610866+1788938+0,246107224610866+1788296+0,1,
124,124,,,246099624609967+1788939+0,246099624609967+1788297+0,1,
124,124,,,246108824610936+1788946+0,246108824610936+1788659+0,1,
124,124,,,246099624609967+1788947+0,246099624609967+1788660+0,1,
124,124,,,246106024610656+1788954+0,246106024610656+1788328+0,1,
124,124,,,246103524610446+1788954+0,246101624610586+1788677+0,1,
124,124,,,246100324610077+1788955+0,246100324610077+1788678+0,1,
124,124,,,246100324610074+1788955+0,246100324610074+1788678+0,1,
124,124,,,246096124609897+1788961+0,246096124609897+1788696+0,1,
124,124,,,246099524610026+1788962+0,246099524610026+1788697+0,1,
124,124,,,246100324610077+1788963+0,246100324610077+1788349+0,1,
124,124,,,246096124609897+1788969+0,246096124609897+1788363+0,1,
124,124,,,246103524610444+1788970+0,246103524610444+1788364+0,1,
124,124,,,246106024610651+1788970+0,246106024610651+1788364+0,1,
124,124,,,246107224610866+1788970+0,246107224610866+1788364+0,1,
124,124,,,246108824610931+1788970+0,246108824610931+1788364+0,1,
124,124,,,246108824610936+1788970+0,246108824610936+1788364+0,1,
124,124,,,246100824610096+1788970+0,246100824610096+1788715+0,1,
124,124,,,246103524610446+1788970+0,246101624610586+1788715+0,1,
124,124,,,246106024610651+1788970+0,246106024610651+1788715+0,1,
124,124,,,246108824610931+1788970+0,246108824610931+1788715+0,1,
124,124,,,246108824610936+1788970+0,246108824610936+1788715+0,1,
124,124,,,246110024611776+1788970+0,246110024611776+1788715+0,1,
124,124,,,246100324610077+1788971+0,246100324610077+1788365+0,1,
124,124,,,246100324610074+1788971+0,246100324610074+1788716+0,1,
124,124,,,246096124609897+1788983+0,246096124609897+1788380+0,1,
124,124,,,246100824610095+1788984+0,246100824610095+1788381+0,1,
124,124,,,246110024611776+1788984+0,246110024611776+1788735+0,1,
124,124,,,246100324610074+1788985+0,246100324610074+1788736+0,1,
124,124,,,246096024609886+1788990+0,246096024609886+1788391+0,1,
124,124,,,246096124609897+1788991+0,246096124609897+1788746+0,1,
124,124,,,246106024610651+1788992+0,246106024610651+1788747+0,1,
124,124,,,246108824610936+1788992+0,246108824610936+1788747+0,1,
124,124,,,246101024611717+1788993+0,246101024611717+1788394+0,1,
124,124,,,246099624609967+1788993+0,246099624609967+1788748+0,1,
124,124,,,246101624610306+1789000+0,246101624610306+1788401+0,1,
124,124,,,246108824610931+1789000+0,246108824610931+1788401+0,1,
124,124,,,246099524610026+1789000+0,246099524610026+1788759+0,1,
124,124,,,246100824610096+1789000+0,246100824610096+1788759+0,1,
124,124,,,246101624610306+1789000+0,246101624610306+1788759+0,1,
124,124,,,246103524610444+1789000+0,246103524610444+1788759+0,1,
124,124,,,246108824610936+1789000+0,246108824610936+1788759+0,1,
124,124,,,246099524610026+1789013+0,246099524610026+1788772+0,1,
124,124,,,246100824610096+1789013+0,246100824610096+1788772+0,1,
124,124,,,246100324610074+1789014+0,246100324610074+1788773+0,1,
124,124,,,246095924610015+1785768+0,246095924609595+1785043+0,1,
124,124,,,246095924610015+1785768+0,246095924610015+1785477+0,1,
124,124,,,246101124610281+1785769+0,246101124610281+1785044+0,1,
124,124,,,246106724610843+1785769+0,246106724610843+1785044+0,1,
124,124,,,246109524611752+1785769+0,246109524611752+1785044+0,1,
124,124,,,246103224610413+1785772+0,246103224610343+1785046+0,1,
124,124,,,246100424610052+1785774+0,246100424610052+1785061+0,1,
124,124,,,246104624610561+1785774+0,246104624610561+1785061+0,1,
124,124,,,246106124610633+1785774+0,246106124610633+1785061+0,1,
124,124,,,246106724610844+1785774+0,246106724610844+1785061+0,1,
124,124,,,246109524611751+1785774+0,246109524611751+1785061+0,1,
124,124,,,246100424610051+1785774+0,246100424610051+1785297+0,1,
124,124,,,246106124610634+1785774+0,246106124610634+1785297+0,1,
124,124,,,246106724610841+1785774+0,246106724610841+1785297+0,1,
124,124,,,246109524611752+1785774+0,246109524611752+1785297+0,1,
124,124,,,246101524611765+1785776+0,246101524611765+1785062+0,1,
124,124,,,246103224610411+1785777+0,246103924610401+1785299+0,1,
124,124,,,246096224610002+1785784+0,246096224610002+1785069+0,1,
124,124,,,246101124610283+1785784+0,246101124610283+1785069+0,1,
124,124,,,246104624610561+1785784+0,246104624610561+1785069+0,1,
124,124,,,246100424610051+1785784+0,246100424610051+1785516+0,1,
124,124,,,246104624610564+1785784+0,246104624610564+1785516+0,1,
124,124,,,246106124610633+1785784+0,246106124610633+1785516+0,1,
124,124,,,246106124610634+1785784+0,246106124610634+1785516+0,1,
124,124,,,246109524611751+1785784+0,246109524611751+1785516+0,1,
124,124,,,246096224610003+1785793+0,246096224610003+1785079+0,1,
124,124,,,246100424610051+1785793+0,246100424610051+1785079+0,1,
124,124,,,246101124610284+1785793+0,246101124610284+1785079+0,1,
124,124,,,246106724610842+1785793+0,246106724610842+1785079+0,1,
124,124,,,246104624610561+1785793+0,246104624610561+1785533+0,1,
124,124,,,246103224610413+1785794+0,246103224610413+1785534+0,1,
124,124,,,246101524611765+1785795+0,246101524611765+1785535+0,1,
124,124,,,246096224610004+1785800+0,246096224610004+1785110+0,1,
124,124,,,246101124610282+1785800+0,246101124610282+1785110+0,1,
124,124,,,246104624610564+1785800+0,246104624610564+1785110+0,1,
124,124,,,246106124610632+1785800+0,246106124610632+1785110+0,1,
124,124,,,246106124610633+1785800+0,246106124610633+1785110+0,1,
124,124,,,246106724610841+1785800+0,246106724610841+1785110+0,1,
124,124,,,246103224610411+1785801+0,246103224610411+1785111+0,1,
124,124,,,246103224610413+1785801+0,246103224610413+1785565+0,1,
124,124,,,246096224610004+1785804+0,246096224610004+1785574+0,1,
124,124,,,246100424610052+1785804+0,246100424610052+1785574+0,1,
124,124,,,246108924610913+1785804+0,246108924610913+1785574+0,1,
124,124,,,246109524611751+1785804+0,246109524611751+1785574+0,1,
124,124,,,246103224610413+1785805+0,246103224610413+1785119+0,1,
124,124,,,246100624610063+1785805+0,246100624610063+1785576+0,1,
124,124,,,246103224610412+1785805+0,246103224610412+1785576+0,1,
124,124,,,246100424610052+1785813+0,246100424610052+1785136+0,1,
124,124,,,246106724610843+1785813+0,246106724610843+1785136+0,1,
124,124,,,246108924610912+1785813+0,246108924610912+1785136+0,1,
124,124,,,246108924610914+1785813+0,246108924610914+1785136+0,1,
124,124,,,246100624610063+1785814+0,246100624610063+1785593+0,1,
124,124,,,246103224610412+1785814+0,246103224610412+1785593+0,1,
124,124,,,246101124610283+1785838+0,246101124610283+1785190+0,1,
124,124,,,246106124610633+1785838+0,246106124610633+1785190+0,1,
124,124,,,246106124610634+1785838+0,246106124610634+1785190+0,1,
124,124,,,246106724610842+1785838+0,246106724610842+1785190+0,1,
124,124,,,246106724610844+1785838+0,246106724610844+1785190+0,1,
124,124,,,246108924610913+1785838+0,246108924610913+1785190+0,1,
124,124,,,246101124610284+1785838+0,246101124610284+1785660+0,1,
124,124,,,246103224610341+1785839+0,246103224610411+1785191+0,1,
124,124,,,246103924610402+1785839+0,246103224610412+1785191+0,1,
124,124,,,246101124610282+1785845+0,246101124610282+1785205+0,1,
124,124,,,246106124610633+1785845+0,246106124610633+1785205+0,1,
124,124,,,246108924610913+1785845+0,246108924610913+1785205+0,1,
124,124,,,246096224610002+1785845+0,246096224610002+1785673+0,1,
124,124,,,246101124610281+1785845+0,246101124610281+1785673+0,1,
124,124,,,246101124610282+1785845+0,246101124610282+1785673+0,1,
124,124,,,246109524611751+1785845+0,246109524611751+1785673+0,1,
124,124,,,246109524611753+1785845+0,246109524611753+1785673+0,1,
124,124,,,246103224610343+1785846+0,246103224610413+1785206+0,1,
124,124,,,246104624610562+1785851+0,246104624610562+1785221+0,1,
124,124,,,246106724610842+1785851+0,246106724610842+1785221+0,1,
124,124,,,246109524611751+1785851+0,246109524611751+1785221+0,1,
124,124,,,246109524611754+1785851+0,246109524611754+1785221+0,1,
124,124,,,246096224610001+1785851+0,246096224610001+1785685+0,1,
124,124,,,246096224610003+1785851+0,246096224610003+1785685+0,1,
124,124,,,246096224610004+1785851+0,246096224610004+1785685+0,1,
124,124,,,246100424610052+1785851+0,246100424610052+1785685+0,1,
124,124,,,246103224610413+1785852+0,246103224610413+1785222+0,1,
124,124,,,246104624610563+1785855+0,246104624610563+1785690+0,1,
124,124,,,246106724610841+1785855+0,246106724610841+1785690+0,1,
124,124,,,246109524611753+1785855+0,246109524611753+1785690+0,1,
124,124,,,246109524611754+1785855+0,246109524611754+1785690+0,1,
124,124,,,246106724610843+1785861+0,246106724610843+1784864+0,1,
124,124,,,246096224610004+1785861+0,246096224610004+1785321+0,1,
124,124,,,246109524611754+1785861+0,246109524611754+1785321+0,1,
124,124,,,246100624610063+1785862+0,246100624610063+1784866+0,1,
124,124,,,246096224610001+1785958+0,246096224610001+1785197+0,1,
124,124,,,246106124610632+1785958+0,246106124610632+1785197+0,1,
124,124,,,246106124610634+1785958+0,246106124610634+1785197+0,1,
124,124,,,246106724610844+1785958+0,246106724610844+1785197+0,1,
124,124,,,246096224610003+1785958+0,246096224610003+1785197+0,1,
124,124,,,246096224610004+1785958+0,246096224610004+1785197+0,1,
124,124,,,246106724610842+1785958+0,246106724610842+1785197+0,1,
124,124,,,246103224610341+1785959+0,246103224610411+1785198+0,1,
124,124,,,246101124610282+1785958+0,246101124610282+1785197+0,1,
124,124,,,246104624610562+1785958+0,246104624610562+1785197+0,1,
124,124,,,246109524611751+1785958+0,246109524611751+1785197+0,1,
124,124,,,246109524611753+1785958+0,246109524611753+1785197+0,1,
124,124,,,246100624610063+1785959+0,246100624610063+1785198+0,1,
124,124,,,246103224610343+1785959+0,246103224610413+1785198+0,1,
124,124,,,246103924610402+1785959+0,246103224610412+1785198+0,1,
124,124,,,246100424610052+1785958+0,246100424610052+1785197+0,1,
124,124,,,246109524611752+1785958+0,246109524611752+1785197+0,1,
124,124,,,246103924610401+1785959+0,246103224610411+1785198+0,1,
124,124,,,246100424610051+1785958+0,246100424610051+1785197+0,1,
124,124,,,246104624610561+1785958+0,246104624610561+1785197+0,1,
124,124,,,246104624610563+1785958+0,246104624610563+1785197+0,1,
124,124,,,246106124610633+1785958+0,246106124610633+1785197+0,1,
124,124,,,246108924610913+1785958+0,246108924610913+1785197+0,1,
124,124,,,246095924610015+1785957+0,246095924610015+1785196+0,1,
124,124,,,246096224610002+1785958+0,246096224610002+1785197+0,1,
124,124,,,246101124610281+1785958+0,246101124610281+1785197+0,1,
124,124,,,246101124610284+1785958+0,246101124610284+1785197+0,1,
124,124,,,246106724610841+1785958+0,246106724610841+1785197+0,1,
124,124,,,246109524611754+1785958+0,246109524611754+1785197+0,1,
124,124,,,246101524611765+1785960+0,246101524611765+1785196+0,1,
124,124,,,246101124610283+1785958+0,246101124610283+1785197+0,1,
124,124,,,246106724610843+1785958+0,246106724610843+1785197+0,1,
124,124,,,246108924610912+1785958+0,246108924610912+1785197+0,1,
124,124,,,246108924610914+1785958+0,246108924610914+1785197+0,1,
124,124,,,246104624610564+1785958+0,246104624610564+1785197+0,1,
124,124,,,246103224610342+1785959+0,246103224610412+1785198+0,1,
131,131,,,246103524610444+1789043+0,246103524610444+1788523+0,1,
131,131,,,246096024609746+1789049+0,246096024609886+1788572+0,1,
131,131,,,246096124609757+1789050+0,246096124609897+1788573+0,1,
131,131,,,246099524610026+1789051+0,246099524610026+1788574+0,1,
131,131,,,246100824610096+1789051+0,246100824610096+1788574+0,1,
131,131,,,246100324610074+1789052+0,246100324610074+1788575+0,1,
131,131,,,246101624610306+1789064+0,246101624610306+1788627+0,1,
131,131,,,246096124609757+1789076+0,246096124609897+1788676+0,1,
131,131,,,246103524610446+1789077+0,246101624610586+1788677+0,1,
131,131,,,246096124609757+1789084+0,246096124609897+1788734+0,1,
131,131,,,246103524610444+1789085+0,246103524610444+1788735+0,1,
131,131,,,246107224610866+1789085+0,246107224610866+1788735+0,1,
131,131,,,246108824610931+1789085+0,246108824610931+1788735+0,1,
131,131,,,246100324610074+1789086+0,246100324610074+1788736+0,1,
131,131,,,246101024611717+1789086+0,246101024611717+1788736+0,1,
131,131,,,246107224610866+1789101+0,246107224610866+1788776+0,1,
131,131,,,246100324610077+1789102+0,246100324610077+1788777+0,1,
131,131,,,246095924610015+1785895+1,246095924609595+1786865+1,1,
131,131,,,246101124610284+1785896+1,246101124610284+1785289+1,1,
131,131,,,246103224610412+1785918+0,246103924610402+1785513+0,1,
131,131,,,246103224610413+1785921+0,246103224610413+1785534+0,1,
131,131,,,246095924610015+1785928+0,246095924610015+1785552+0,1,
131,131,,,246106724610843+1785929+0,246106724610843+1785553+0,1,
131,131,,,246100424610052+1785933+0,246100424610052+1785574+0,1,
131,131,,,246106124610633+1785933+0,246106124610633+1785574+0,1,
131,131,,,246106724610844+1785933+0,246106724610844+1785574+0,1,
131,131,,,246109524611752+1785933+0,246109524611752+1785574+0,1,
131,131,,,246109524611754+1785933+0,246109524611754+1785574+0,1,
131,131,,,246103224610412+1785934+0,246103224610412+1785576+0,1,
131,131,,,246096224610003+1785949+0,246096224610003+1785636+0,1,
131,131,,,246101124610282+1785949+0,246101124610282+1785636+0,1,
131,131,,,246101124610283+1785949+0,246101124610283+1785636+0,1,
131,131,,,246109524611752+1785949+0,246109524611752+1785636+0,1,
131,131,,,246106724610842+1785964+0,246106724610842+1785321+0,1,
131,131,,,246106724610843+1785964+0,246106724610843+1785321+0,1,
131,131,,,246100624610063+1785965+0,246100624610063+1785322+0,1,
131,131,,,246103524610446+1789043+0,246103524610446+1788523+0,1,
131,131,,,246105124610586+1789043+0,246105124610586+1788523+0,1,
131,131,,,246106024610651+1789043+0,246106024610651+1788523+0,1,
131,131,,,246106024610651+1789051+0,246106024610651+1788574+0,1,
131,131,,,246099624609967+1789052+0,246099624609967+1788575+0,1,
131,131,,,246101024611717+1789052+0,246101024611717+1788575+0,1,
131,131,,,246108824610931+1789064+0,246108824610931+1788627+0,1,
131,131,,,246100324610074+1789065+0,246100324610074+1788628+0,1,
131,131,,,246099524610026+1789077+0,246099524610026+1788677+0,1,
131,131,,,246100824610096+1789077+0,246100824610096+1788677+0,1,
131,131,,,246106024610651+1789077+0,246106024610651+1788677+0,1,
131,131,,,246100324610077+1789078+0,246100324610077+1788678+0,1,
131,131,,,246100824610095+1789085+0,246100824610095+1788735+0,1,
131,131,,,246103524610446+1789085+0,246103524610446+1788735+0,1,
131,131,,,246105124610586+1789085+0,246105124610586+1788735+0,1,
131,131,,,246110024611776+1789101+0,246110024611776+1788776+0,1,
131,131,,,246100324610074+1789102+0,246100324610074+1788777+0,1,
131,131,,,246104624610562+1785896+1,246104624610562+1785289+1,1,
131,131,,,246108924610914+1785896+1,246108924610914+1785289+1,1,
131,131,,,246109524611751+1785896+1,246109524611751+1785289+1,1,
131,131,,,246109524611753+1785896+1,246109524611753+1785289+1,1,
131,131,,,246095924610015+1785919+0,246095924610015+1785532+0,1,
131,131,,,246101124610281+1785920+0,246101124610281+1785533+0,1,
131,131,,,246104624610564+1785920+0,246104624610564+1785533+0,1,
131,131,,,246106724610842+1785920+0,246106724610842+1785533+0,1,
131,131,,,246106724610843+1785920+0,246106724610843+1785533+0,1,
131,131,,,246103224610411+1785921+0,246103224610411+1785534+0,1,
131,131,,,246100424610051+1785929+0,246100424610051+1785553+0,1,
131,131,,,246101124610283+1785929+0,246101124610283+1785553+0,1,
131,131,,,246104624610564+1785929+0,246104624610564+1785553+0,1,
131,131,,,246106124610632+1785929+0,246106124610632+1785553+0,1,
131,131,,,246106124610633+1785929+0,246106124610633+1785553+0,1,
131,131,,,246106724610841+1785929+0,246106724610841+1785553+0,1,
131,131,,,246106724610844+1785929+0,246106724610844+1785553+0,1,
131,131,,,246095924610015+1785932+0,246095924609595+1785573+0,1,
131,131,,,246096224610002+1785933+0,246096224610002+1785574+0,1,
131,131,,,246106724610843+1785933+0,246106724610843+1785574+0,1,
131,131,,,246103224610411+1785946+0,246103224610411+1785614+0,1,
131,131,,,246103224610412+1785946+0,246103224610412+1785614+0,1,
131,131,,,246103224610413+1785946+0,246103224610413+1785614+0,1,
131,131,,,246096224610001+1785949+0,246096224610001+1785636+0,1,
131,131,,,246106724610843+1785949+0,246106724610843+1785636+0,1,
131,131,,,246106724610844+1785949+0,246106724610844+1785636+0,1,
131,131,,,246108924610912+1785949+0,246108924610912+1785636+0,1,
131,131,,,246103224610413+1785950+0,246103224610413+1785637+0,1,
131,131,,,246096224610003+1785964+0,246096224610003+1785321+0,1,
131,131,,,246101124610281+1785964+0,246101124610281+1785321+0,1,
131,131,,,246101124610282+1785964+0,246101124610282+1785321+0,1,
131,131,,,246106724610844+1785964+0,246106724610844+1785321+0,1,
131,131,,,246108924610912+1785964+0,246108924610912+1785321+0,1,
131,131,,,246109524611754+1785964+0,246109524611754+1785321+0,1,
131,131,,,246096124609757+1789042+0,246096124609897+1788522+0,1,
131,131,,,246101624610306+1789051+0,246101624610306+1788574+0,1,
131,131,,,246100324610077+1789052+0,246100324610077+1788575+0,1,
131,131,,,246099524610026+1789064+0,246099524610026+1788627+0,1,
131,131,,,246103524610446+1789064+0,246103524610446+1788627+0,1,
131,131,,,246106024610651+1789064+0,246106024610651+1788627+0,1,
131,131,,,246106024610656+1789064+0,246106024610656+1788627+0,1,
131,131,,,246110024611776+1789064+0,246110024611776+1788627+0,1,
131,131,,,246105124610586+1789077+0,246101624610586+1788677+0,1,
131,131,,,246107224610866+1789077+0,246107224610866+1788677+0,1,
131,131,,,246106024610651+1789085+0,246106024610651+1788735+0,1,
131,131,,,246108824610936+1789085+0,246108824610936+1788735+0,1,
131,131,,,246110024611776+1789085+0,246110024611776+1788735+0,1,
131,131,,,246096124609757+1789100+0,246096124609897+1788775+0,1,
131,131,,,246096224610003+1785896+1,246096224610003+1785289+1,1,
131,131,,,246101124610282+1785896+1,246101124610282+1785289+1,1,
131,131,,,246101124610283+1785896+1,246101124610283+1785289+1,1,
131,131,,,246106724610842+1785896+1,246106724610842+1785289+1,1,
131,131,,,246103224610411+1785899+1,246103924610401+1786868+1,1,
131,131,,,246095924610015+1785914+0,246095924609595+1785509+0,1,
131,131,,,246103224610411+1785918+0,246103924610401+1785513+0,1,
131,131,,,246106124610633+1785920+0,246106124610633+1785533+0,1,
131,131,,,246100624610063+1785921+0,246100624610063+1785534+0,1,
131,131,,,246101124610284+1785929+0,246101124610284+1785553+0,1,
131,131,,,246096224610001+1785933+0,246096224610001+1785574+0,1,
131,131,,,246100424610051+1785933+0,246100424610051+1785574+0,1,
131,131,,,246101124610282+1785933+0,246101124610282+1785574+0,1,
131,131,,,246104624610564+1785933+0,246104624610564+1785574+0,1,
131,131,,,246106724610841+1785933+0,246106724610841+1785574+0,1,
131,131,,,246109524611753+1785933+0,246109524611753+1785574+0,1,
131,131,,,246103224610411+1785934+0,246103224610411+1785576+0,1,
131,131,,,246095924610015+1785948+0,246095924610015+1785635+0,1,
131,131,,,246100424610052+1785949+0,246100424610052+1785636+0,1,
131,131,,,246101124610284+1785949+0,246101124610284+1785636+0,1,
131,131,,,246104624610561+1785949+0,246104624610561+1785636+0,1,
131,131,,,246109524611751+1785949+0,246109524611751+1785636+0,1,
131,131,,,246104624610561+1785964+0,246104624610561+1785321+0,1,
131,131,,,246104624610562+1785964+0,246104624610562+1785321+0,1,
131,131,,,246106124610632+1785964+0,246106124610632+1785321+0,1,
131,131,,,246109524611752+1785964+0,246109524611752+1785321+0,1,
131,131,,,246101524611765+1785966+0,246101524611765+1785323+0,1,
131,131,,,246099524610026+1789043+0,246099524610026+1788523+0,1,
131,131,,,246106024610656+1789043+0,246106024610656+1788523+0,1,
131,131,,,246100324610077+1789044+0,246100324610077+1788524+0,1,
131,131,,,246101024611717+1789044+0,246101024611717+1788524+0,1,
131,131,,,246108824610931+1789051+0,246108824610931+1788574+0,1,
131,131,,,246107224610866+1789051+0,246107224610866+1788574+0,1,
131,131,,,246096024609746+1789062+0,246096024609886+1788625+0,1,
131,131,,,246105124610586+1789064+0,246105124610586+1788627+0,1,
131,131,,,246101024611717+1789065+0,246101024611717+1788628+0,1,
131,131,,,246100824610095+1789077+0,246100824610095+1788677+0,1,
131,131,,,246101624610306+1789077+0,246101624610586+1788677+0,1,
131,131,,,246108824610931+1789077+0,246108824610931+1788677+0,1,
131,131,,,246110024611776+1789077+0,246110024611776+1788677+0,1,
131,131,,,246099624609967+1789078+0,246099624609967+1788678+0,1,
131,131,,,246101624610306+1789085+0,246101624610306+1788735+0,1,
131,131,,,246106124610632+1785896+1,246106124610632+1785289+1,1,
131,131,,,246109524611752+1785896+1,246109524611752+1785289+1,1,
131,131,,,246101524611765+1785898+1,246101524611765+1786866+1,1,
131,131,,,246103224610411+1785899+1,246103224610341+1786868+1,1,
131,131,,,246100624610063+1785916+0,246100624610063+1785513+0,1,
131,131,,,246101524611765+1785917+0,246101524611765+1785514+0,1,
131,131,,,246096224610001+1785920+0,246096224610001+1785533+0,1,
131,131,,,246096224610002+1785920+0,246096224610002+1785533+0,1,
131,131,,,246100424610051+1785920+0,246100424610051+1785533+0,1,
131,131,,,246101124610282+1785920+0,246101124610282+1785533+0,1,
131,131,,,246101124610283+1785920+0,246101124610283+1785533+0,1,
131,131,,,246101124610284+1785920+0,246101124610284+1785533+0,1,
131,131,,,246109524611753+1785920+0,246109524611753+1785533+0,1,
131,131,,,246109524611754+1785920+0,246109524611754+1785533+0,1,
131,131,,,246096224610002+1785929+0,246096224610002+1785553+0,1,
131,131,,,246101124610281+1785929+0,246101124610281+1785553+0,1,
131,131,,,246108924610912+1785929+0,246108924610912+1785553+0,1,
131,131,,,246109524611751+1785929+0,246109524611751+1785553+0,1,
131,131,,,246109524611753+1785929+0,246109524611753+1785553+0,1,
131,131,,,246103224610412+1785930+0,246103224610412+1785554+0,1,
131,131,,,246101124610283+1785933+0,246101124610283+1785574+0,1,
131,131,,,246104624610562+1785933+0,246104624610562+1785574+0,1,
131,131,,,246106124610632+1785933+0,246106124610632+1785574+0,1,
131,131,,,246108924610913+1785933+0,246108924610913+1785574+0,1,
131,131,,,246109524611751+1785933+0,246109524611751+1785574+0,1,
131,131,,,246100624610063+1785934+0,246100624610063+1785576+0,1,
131,131,,,246108924610914+1785949+0,246108924610914+1785636+0,1,
131,131,,,246096224610001+1785964+0,246096224610001+1785321+0,1,
131,131,,,246101124610284+1785964+0,246101124610284+1785321+0,1,
131,131,,,246104624610563+1785964+0,246104624610563+1785321+0,1,
131,131,,,246108924610914+1785964+0,246108924610914+1785321+0,1,
131,131,,,246109524611753+1785964+0,246109524611753+1785321+0,1,
131,131,,,246101624610306+1789043+0,246101624610306+1788523+0,1,
131,131,,,246107224610866+1789043+0,246107224610866+1788523+0,1,
131,131,,,246110024611776+1789043+0,246110024611776+1788523+0,1,
131,131,,,246099624609967+1789044+0,246099624609967+1788524+0,1,
131,131,,,246100824610095+1789064+0,246100824610095+1788627+0,1,
131,131,,,246107224610866+1789064+0,246107224610866+1788627+0,1,
131,131,,,246106024610656+1789077+0,246106024610656+1788677+0,1,
131,131,,,246096024609746+1789083+0,246096024609886+1788733+0,1,
131,131,,,246099624609967+1789086+0,246099624609967+1788736+0,1,
131,131,,,246100824610095+1789101+0,246100824610095+1788776+0,1,
131,131,,,246103524610446+1789101+0,246103524610446+1788776+0,1,
131,131,,,246105124610586+1789101+0,246105124610586+1788776+0,1,
131,131,,,246096224610002+1785896+1,246096224610002+1785289+1,1,
131,131,,,246104624610561+1785896+1,246104624610561+1785289+1,1,
131,131,,,246106724610841+1785896+1,246106724610841+1785289+1,1,
