county,agency,year,months_reported,total_index_crimes,violent,murder,forcible_rape,robbery,aggravated_assault,property,burglary,larceny,motor_vehicle_theft,region
Westchester,County Total,1990,,38145,3871,50,128,1927,1766,34274,6465,21564,6245,Non-New York City
Westchester,Croton-On-Hudson Vg PD,1990,,192,9,0,0,1,8,183,34,126,23,Non-New York City
Westchester,Dobbs Ferry Vg PD,1990,,292,21,0,0,2,19,271,34,206,31,Non-New York City
Westchester,Eastchester Town PD,1990,,462,15,0,0,9,6,447,38,346,63,Non-New York City
Westchester,Elmsford Vg PD,1990,,325,35,0,2,12,21,290,77,187,26,Non-New York City
Westchester,Greenburgh Town PD,1990,,1883,125,1,6,58,60,1758,270,1274,214,Non-New York City
Westchester,Harrison Town PD,1990,,613,9,0,0,2,7,604,79,447,78,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,1990,,212,10,0,1,3,6,202,66,120,16,Non-New York City
Westchester,Irvington Vg PD,1990,,120,3,0,0,1,2,117,21,85,11,Non-New York City
Westchester,Larchmont Vg PD,1990,,284,10,0,0,5,5,274,44,183,47,Non-New York City
Westchester,Mamaroneck Town PD,1990,,345,12,2,0,5,5,333,68,208,57,Non-New York City
Westchester,Mamaroneck Vg PD,1990,,636,28,0,0,15,13,608,123,393,92,Non-New York City
Westchester,Mount Kisco Vg PD,1990,,481,22,0,1,10,11,459,91,340,28,Non-New York City
Westchester,Mount Pleasant Town PD,1990,,510,18,0,0,5,13,492,108,335,49,Non-New York City
Westchester,Mount Vernon City PD,1990,,5057,1004,14,28,429,533,4053,1026,1684,1343,Non-New York City
Westchester,New Castle Town PD,1990,,217,12,0,0,0,12,205,43,148,14,Non-New York City
Westchester,New Rochelle City PD,1990,,2734,312,1,15,189,107,2422,576,1348,498,Non-New York City
Westchester,North Castle Town PD,1990,,235,24,0,0,0,24,211,34,166,11,Non-New York City
Westchester,Ossining Town PD,1990,,116,5,0,0,0,5,111,11,93,7,Non-New York City
Westchester,Ossining Vg PD,1990,,777,91,0,3,44,44,686,163,470,53,Non-New York City
Westchester,Peekskill City PD,1990,,912,96,1,9,41,45,816,244,514,58,Non-New York City
Westchester,Pelham Manor Vg PD,1990,,583,20,0,0,20,0,563,57,415,91,Non-New York City
Westchester,Pelham Vg PD,1990,,293,13,0,0,13,0,280,50,194,36,Non-New York City
Westchester,Pleasantville Vg PD,1990,,155,19,0,0,1,18,136,24,94,18,Non-New York City
Westchester,Port Chester Vg PD,1990,,1272,105,5,4,45,51,1167,172,835,160,Non-New York City
Westchester,Rye Brook Vg PD,1990,,181,1,0,0,1,0,180,14,143,23,Non-New York City
Westchester,Rye City PD,1990,,376,4,0,0,3,1,372,60,271,41,Non-New York City
Westchester,Scarsdale Vg PD,1990,,352,4,0,0,2,2,348,63,275,10,Non-New York City
Westchester,Sleepy Hollow Vg PD,1990,,128,13,0,1,5,7,115,23,67,25,Non-New York City
Westchester,SUNY College At Purchase,1990,,153,3,0,0,1,2,150,6,138,6,Non-New York City
Westchester,Tarrytown Vg PD,1990,,298,11,0,1,3,7,287,38,221,28,Non-New York City
Westchester,Tuckahoe Vg PD,1990,,132,9,0,0,3,6,123,14,91,18,Non-New York City
Westchester,Westchester Co Dept Pub Safety,1990,,581,46,1,4,18,23,535,27,430,78,Non-New York City
Westchester,Westchester County Park PD,1990,,21,0,0,0,0,0,21,2,19,0,Non-New York City
Westchester,Westchester County (RR-MN),1990,,165,35,1,0,18,16,130,32,98,0,Non-New York City
Westchester,Westchester County State Police,1990,,790,145,2,3,9,131,645,172,379,94,Non-New York City
Westchester,White Plains City PD,1990,,3577,226,4,2,109,111,3351,324,2764,263,Non-New York City
Westchester,Yonkers City PD,1990,,10644,1263,18,43,829,373,9381,1980,4895,2506,Non-New York City
Westchester,Yorktown Town PD,1990,,814,24,0,3,3,18,790,100,653,37,Non-New York City
